id,calving.vonmises_calving.sigma_max,calving.rate_scaling.file,ocean.th.gamma_T,ocean_file,climate_file,frontal_melt.routing.parameter_a,frontal_melt.routing.parameter_b,frontal_melt.routing.power_alpha,frontal_melt.routing.power_beta,stress_balance.sia.enhancement_factor,stress_balance.ssa.Glen_exponent,basal_resistance.pseudo_plastic.q,basal_yield_stress.mohr_coulomb.till_effective_fraction_overburden,basal_yield_stress.mohr_coulomb.topg_to_phi.phi_min,basal_yield_stress.mohr_coulomb.topg_to_phi.phi_max,basal_yield_stress.mohr_coulomb.topg_to_phi.topg_min,basal_yield_stress.mohr_coulomb.topg_to_phi.topg_max,calving.thickness_calving.threshold,climate,fractures,frontal_melt,hydrology,ocean.models,prescribed_retreat_file,sliding_law
108,453929.61112705537,seasonal_calving_id_2_1975_2025.nc,0.0001362219603965301,MAR3.9_HadGEM2-ES_rcp85_ocean_1960-2100_v4.nc,DMI-HIRHAM5_ERA_1975_2021_EPSG3413_4500M_MM.nc,0.0003001883033805254,1.3135137566713535,0.34749785091079594,2.666463610730423,2.2703722,3.3143394,0.62105596,0.0148543315,7.4623823,44.882362,-483.90692,161.29471,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
109,551970.3468369171,seasonal_calving_id_6_1975_2025.nc,0.00010616701351745682,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,DMI-HIRHAM5_ERA_1975_2021_EPSG3413_4500M_MM.nc,0.00035263894551069237,1.5505425684332526,0.3748922715903471,2.6137564251033494,2.8066554,3.318818,0.5835911,0.024785183,5.5206194,42.94256,-520.34924,551.62286,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
110,430930.66928124777,seasonal_calving_id_1_1975_2025.nc,0.00011310610293575513,MAR3.9_MIROC-ESM-CHEM_rcp26_ocean_1960-2100_v4.nc,DMI-HIRHAM5_ERA_1975_2021_EPSG3413_4500M_MM.nc,0.00030722243422688005,1.3735953769532379,0.38711485836386206,1.6726742033882922,2.8812332,3.311225,0.76013136,0.019131077,5.137563,41.351753,-475.30322,285.48035,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
111,475839.8619841527,seasonal_calving_id_1_1975_2025.nc,0.00012855028736711457,MAR3.9_HadGEM2-ES_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5-1975_2023.nc,0.0003468391501508226,1.039809030053559,0.64620691711473,2.643999691260481,2.1721036,3.3692482,0.7641691,0.016527614,5.3412204,42.80585,-475.17725,271.1064,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
112,515653.0703225616,seasonal_calving_id_6_1975_2025.nc,8.836825237091937e-05,MAR3.9_MIROC-ESM-CHEM_rcp85_ocean_1960-2100_v4.nc,DMI-HIRHAM5_ERA_1975_2021_EPSG3413_4500M_MM.nc,0.00035554971351274615,1.483057750353883,0.5012727759659883,1.62065918464294,3.596066,3.380757,0.7813316,0.022955498,7.165462,42.823154,-240.72908,160.02715,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
113,545105.9323408501,seasonal_calving_id_6_1975_2025.nc,0.00012609243106497168,MAR3.9_CNRM-ESM2_ssp585_ocean_1960-2100_v4.nc,DMI-HIRHAM5_ERA_1975_2021_EPSG3413_4500M_MM.nc,0.00031139061031382003,1.6074241668540257,0.5284628726940499,2.749877084497898,2.2575107,3.2783673,0.73495805,0.01343551,11.3220415,42.78467,-352.5806,151.66339,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
114,447562.03086639754,seasonal_calving_id_3_1975_2025.nc,9.895219066341332e-05,MAR3.9_HadGEM2-ES_rcp85_ocean_1960-2100_v4.nc,DMI-HIRHAM5_ERA_1975_2021_EPSG3413_4500M_MM.nc,0.00029242336430656244,1.6647344622290081,0.4347372885749618,2.5555314561099447,2.6313155,3.284753,0.75049907,0.021042403,6.5068293,41.80262,-253.27777,201.88884,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
115,589643.845947086,seasonal_calving_id_6_1975_2025.nc,9.437258477611057e-05,MAR3.9_CNRM-CM6_ssp126_ocean_1960-2100_v4.nc,DMI-HIRHAM5_ERA_1975_2021_EPSG3413_4500M_MM.nc,0.0002779540371653456,1.3027332118077715,0.6566283180754016,1.4276674521510178,2.4199827,3.2761848,0.75897485,0.021888122,8.973235,40.428425,-299.06116,337.30646,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
116,483763.23305834306,seasonal_calving_id_4_1975_2025.nc,0.00014017244588390663,MAR3.9_MIROC-ESM-CHEM_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5-1975_2023.nc,0.00032510210228604787,1.1644675769979465,0.4285631125764561,2.137840890241356,2.9301097,3.2674325,0.5337387,0.019313216,8.57654,44.776352,-341.03836,148.66649,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
117,383296.8906269501,seasonal_calving_id_5_1975_2025.nc,8.372909719421551e-05,MAR3.9_IPSL-CM5-MR_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5-1975_2023.nc,0.000289436756274996,1.0711245166423937,0.35017038365140696,1.8298114854673821,2.6471493,3.2464578,0.84099025,0.016539523,6.213855,43.524036,-297.24127,84.206276,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
118,479002.0130609414,seasonal_calving_id_2_1975_2025.nc,0.00014112291322212017,MAR3.9_MIROC-ESM-CHEM_rcp26_ocean_1960-2100_v4.nc,DMI-HIRHAM5_ERA_1975_2021_EPSG3413_4500M_MM.nc,0.0003373418949291151,1.0284807018801077,0.4388799467383808,2.676674711571569,2.6071155,3.2930596,0.7128119,0.021643262,7.095753,40.552307,-345.11102,344.1382,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
119,535392.540170331,seasonal_calving_id_2_1975_2025.nc,8.669000252718405e-05,MAR3.9_CNRM-ESM2_ssp585_ocean_1960-2100_v4.nc,DMI-HIRHAM5_ERA_1975_2021_EPSG3413_4500M_MM.nc,0.0002547708024892373,1.3057836310121027,0.4259053755492519,1.5599918915547666,2.3709183,3.2824607,0.76277685,0.018406698,7.1173763,42.480614,-276.0313,174.03847,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
120,512445.3828925169,seasonal_calving_id_2_1975_2025.nc,0.0001492857911788653,MAR3.9_IPSL-CM5-MR_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5-1975_2023.nc,0.00028085234813353063,1.6146978128042653,0.5098201359784141,1.2275571121789564,2.9095342,3.2512248,0.7436896,0.018743955,6.967794,41.785183,-309.66238,301.24326,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
121,520392.3290433625,seasonal_calving_id_5_1975_2025.nc,9.090644535792461e-05,MAR3.9_MIROC-ESM-CHEM_rcp26_ocean_1960-2100_v4.nc,DMI-HIRHAM5_ERA_1975_2021_EPSG3413_4500M_MM.nc,0.00026365236845303454,1.115529620744154,0.5708636518190394,2.594081712926889,2.814281,3.373526,0.7019908,0.02196635,10.196637,41.3842,-404.78717,385.96445,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
122,412814.4856342827,seasonal_calving_id_4_1975_2025.nc,0.0001239729848775331,MAR3.9_CNRM-ESM2_ssp585_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5-1975_2023.nc,0.00027866838301052605,1.450797006744892,0.5865302410504496,1.102488120209566,2.5232055,3.3293664,0.6327454,0.018507503,6.0353904,40.674713,-544.3556,256.18774,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
123,410909.0294530143,seasonal_calving_id_0_1975_2025.nc,0.00012505903206741202,MAR3.9_ACCESS1-3_rcp85_ocean_1960-2100_v4.nc,DMI-HIRHAM5_ERA_1975_2021_EPSG3413_4500M_MM.nc,0.00033612941537026553,1.2709609699174953,0.6089010093593972,1.4623710162354613,2.7103302,3.340548,0.7524569,0.023481095,7.8173676,42.1591,-305.99435,477.69775,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
124,400938.95011836477,seasonal_calving_id_5_1975_2025.nc,0.00013946229671437922,MAR3.9_ACCESS1-3_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5-1975_2023.nc,0.00031920034784715685,1.3829492510027657,0.3727659034954238,2.524266877496996,2.3222988,3.3002663,0.6561167,0.023104224,5.5912867,41.577297,-340.0031,384.0044,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
125,395860.62584993674,seasonal_calving_id_3_1975_2025.nc,0.00014572777784499242,MAR3.9_MIROC-ESM-CHEM_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5-1975_2023.nc,0.00031842704831303785,1.695396797547639,0.5363555857056106,1.1742924081831796,2.5315335,3.2654614,0.78200823,0.01954915,8.356796,40.81944,-216.18849,78.78788,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
126,620268.0228259808,seasonal_calving_id_2_1975_2025.nc,0.00013506781831814784,MAR3.9_CNRM-CM6_ssp585_ocean_1960-2100_v4.nc,DMI-HIRHAM5_ERA_1975_2021_EPSG3413_4500M_MM.nc,0.0002665251826279348,1.3197179916997808,0.6502097825993998,2.5783462697709303,2.3966846,3.3552084,0.89137197,0.014234875,6.245706,41.671833,-526.2724,171.676,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
127,481293.0062503522,seasonal_calving_id_5_1975_2025.nc,0.0001308002807128316,MAR3.9_CNRM-CM6_ssp126_ocean_1960-2100_v4.nc,DMI-HIRHAM5_ERA_1975_2021_EPSG3413_4500M_MM.nc,0.00032650007128328724,1.6693998407172561,0.36455888263394975,1.1886808235659672,2.4507854,3.3638191,0.73193944,0.02204294,5.247053,43.928596,-401.52386,475.70782,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
128,392374.95614080457,seasonal_calving_id_5_1975_2025.nc,0.00010178657624652077,MAR3.9_CNRM-CM6_ssp126_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5-1975_2023.nc,0.00025271788079965106,1.1805501001613536,0.6925932871160555,1.6346722958414497,2.5793645,3.3045585,0.6603692,0.020949263,5.342601,42.20967,-540.99176,351.62466,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
129,644109.3771283852,seasonal_calving_id_4_1975_2025.nc,0.00010283410191279603,MAR3.9_MIROC-ESM-CHEM_rcp26_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5-1975_2023.nc,0.0003142631228895131,1.3256682467012568,0.5521010871470702,2.3393769920708447,2.2516823,3.3156674,0.75702983,0.018706609,7.7231364,42.50472,-297.4657,443.86316,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
130,447281.29851286614,seasonal_calving_id_0_1975_2025.nc,8.903117224890995e-05,MAR3.9_CNRM-ESM2_ssp585_ocean_1960-2100_v4.nc,DMI-HIRHAM5_ERA_1975_2021_EPSG3413_4500M_MM.nc,0.0003287715535075345,1.4728602096544954,0.4716234202622056,1.142140096557201,2.4171128,3.3350759,0.7996898,0.015893877,7.933519,41.673862,-337.71182,261.28638,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
131,438135.86429004895,seasonal_calving_id_3_1975_2025.nc,8.518110262458968e-05,MAR3.9_ACCESS1-3_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5-1975_2023.nc,0.0002416453895913104,1.4358810482934157,0.4740271828808864,2.3482938503733637,2.2425654,3.2921097,0.9257631,0.018588383,5.6629696,43.11887,-263.5889,320.12875,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
132,488615.8028466932,seasonal_calving_id_5_1975_2025.nc,0.00013800866442060638,MAR3.9_NorESM1-M_rcp85_ocean_1960-2100_v4.nc,DMI-HIRHAM5_ERA_1975_2021_EPSG3413_4500M_MM.nc,0.00026497358837681553,1.1196983129153517,0.5564120317470397,1.8756416787226269,2.2009344,3.346911,0.8499846,0.021195209,7.3560863,42.76025,-249.65652,312.5053,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
133,357274.79667740874,seasonal_calving_id_6_1975_2025.nc,9.281813695559239e-05,MAR3.9_MIROC-ESM-CHEM_rcp26_ocean_1960-2100_v4.nc,DMI-HIRHAM5_ERA_1975_2021_EPSG3413_4500M_MM.nc,0.00027600298843348157,1.1270533954662936,0.35628810599782423,2.3122833882218,2.2543776,3.3175619,0.8078159,0.018791866,5.5242324,41.86061,-453.19232,282.03806,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
134,583300.5173985952,seasonal_calving_id_2_1975_2025.nc,0.00014978262460608606,MAR3.9_ACCESS1-3_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5-1975_2023.nc,0.00032290020983642145,1.079685011769754,0.3706892406023655,2.5666079458886246,2.882628,3.3029864,0.7385266,0.021164952,6.7209325,42.547188,-430.99988,387.98788,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
135,378734.43347717257,seasonal_calving_id_6_1975_2025.nc,9.068659052928264e-05,MAR3.9_MIROC-ESM-CHEM_rcp26_ocean_1960-2100_v4.nc,DMI-HIRHAM5_ERA_1975_2021_EPSG3413_4500M_MM.nc,0.00028777292310210083,1.5559792637554208,0.5444966667924811,2.7577936972752077,2.9087248,3.323469,0.67180467,0.019438794,7.7579846,42.583332,-446.926,299.7048,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
136,468504.4300796648,seasonal_calving_id_1_1975_2025.nc,9.220408763752416e-05,MAR3.9_CNRM-CM6_ssp585_ocean_1960-2100_v4.nc,DMI-HIRHAM5_ERA_1975_2021_EPSG3413_4500M_MM.nc,0.00026881467854513407,1.4649827862754161,0.45390134172471835,2.216065260338583,2.9598608,3.337516,0.7172852,0.023121938,8.076701,43.355297,-262.57788,300.01645,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
137,355509.7443928839,seasonal_calving_id_5_1975_2025.nc,0.00012373986272637712,MAR3.9_MIROC-ESM-CHEM_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5-1975_2023.nc,0.00026534108383643394,1.5825253636785295,0.31366447354358123,2.330812422377406,2.5818806,3.2888796,0.6056094,0.017764006,7.2939906,44.06558,-595.8615,651.38635,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
138,549082.2987422118,seasonal_calving_id_4_1975_2025.nc,9.616900675664417e-05,MAR3.9_MIROC-ESM-CHEM_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5-1975_2023.nc,0.000245862860461774,1.6556098382485405,0.36699203281615167,2.1745581100531033,2.678738,3.2901921,0.85264707,0.019324603,6.465703,42.97408,-275.73755,284.80972,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
139,376721.72245074407,seasonal_calving_id_2_1975_2025.nc,0.00011434025583964075,MAR3.9_UKESM1-CM6_ssp585_ocean_1960-2100_v4.nc,DMI-HIRHAM5_ERA_1975_2021_EPSG3413_4500M_MM.nc,0.000270901862454851,1.5105239281398197,0.32779493578810553,2.2473436915594807,2.463806,3.2759624,0.785889,0.013271904,5.3220344,42.218098,-366.2637,70.71327,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
140,529818.4646751018,seasonal_calving_id_0_1975_2025.nc,8.717798869693276e-05,MAR3.9_MIROC-ESM-CHEM_rcp26_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5-1975_2023.nc,0.00035672012575450765,1.0090221489265898,0.3485412596029551,2.456430665748554,2.6327837,3.320099,0.84757376,0.02536957,5.2211366,41.62228,-298.56497,456.4144,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
141,435351.26456423476,seasonal_calving_id_5_1975_2025.nc,0.00012535439765688625,MAR3.9_CNRM-ESM2_ssp585_ocean_1960-2100_v4.nc,DMI-HIRHAM5_ERA_1975_2021_EPSG3413_4500M_MM.nc,0.00030704921717450125,1.1753272056328847,0.44945990106332634,2.551801406720947,2.8376145,3.375759,0.6447423,0.027658172,6.170966,43.01469,-448.2702,498.76367,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
142,353330.499604888,seasonal_calving_id_3_1975_2025.nc,0.00014692102676452072,MAR3.9_ACCESS1-3_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5-1975_2023.nc,0.00027232447047510864,1.4164205145019566,0.3001509591415498,1.8530944941511431,2.8508394,3.335144,0.6779487,0.017537404,13.322942,40.970146,-304.4882,294.54376,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
143,592310.8962315659,seasonal_calving_id_0_1975_2025.nc,8.591775771458388e-05,MAR3.9_CNRM-CM6_ssp126_ocean_1960-2100_v4.nc,DMI-HIRHAM5_ERA_1975_2021_EPSG3413_4500M_MM.nc,0.00029074164025192213,1.5253347007164795,0.3339326394369087,1.837597651428214,2.6871784,3.3445296,0.8583076,0.02483572,5.7442975,41.00967,-396.86148,710.3413,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
144,595355.3190961664,seasonal_calving_id_4_1975_2025.nc,7.765475781906608e-05,MAR3.9_MIROC-ESM-CHEM_rcp26_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5-1975_2023.nc,0.00034596578237878063,1.277200367389601,0.5953593715390071,1.8130416075435423,2.851648,3.367684,0.76103324,0.024060382,6.763413,43.21127,-262.87042,270.4404,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
145,557454.436369292,seasonal_calving_id_1_1975_2025.nc,0.00014533908228504683,MAR3.9_NorESM1-M_rcp85_ocean_1960-2100_v4.nc,DMI-HIRHAM5_ERA_1975_2021_EPSG3413_4500M_MM.nc,0.00035503568046478474,1.1662508104013223,0.4878685636739166,2.5131532305540385,2.5137036,3.3364797,0.81741655,0.016107371,8.501935,44.680298,-360.70145,287.1667,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
146,393788.15922430763,seasonal_calving_id_4_1975_2025.nc,0.00010418967883494849,MAR3.9_IPSL-CM5-MR_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5-1975_2023.nc,0.0002995450038982306,1.5745012381018346,0.41841743375946305,2.3069842929597186,2.564697,3.2560089,0.74868643,0.019298494,6.0170336,40.733204,-389.37347,412.99185,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
147,505787.50189868704,seasonal_calving_id_3_1975_2025.nc,0.00013115452190637245,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,DMI-HIRHAM5_ERA_1975_2021_EPSG3413_4500M_MM.nc,0.0003030485025785304,1.157233999251229,0.6669603408611531,1.4009614931695562,2.3744142,3.2413032,0.8904141,0.023439946,5.568501,44.33902,-343.95602,528.93524,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
148,536211.9404639162,seasonal_calving_id_1_1975_2025.nc,0.00010813892517716678,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,DMI-HIRHAM5_ERA_1975_2021_EPSG3413_4500M_MM.nc,0.0002792152028203228,1.5809055505799092,0.35377665590775376,1.6465254805416862,2.4058292,3.2614768,0.6883038,0.015912827,6.275436,44.748608,-370.57074,196.03918,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
149,377698.53703470796,seasonal_calving_id_6_1975_2025.nc,0.00010785712675578609,MAR3.9_NorESM1-M_rcp85_ocean_1960-2100_v4.nc,DMI-HIRHAM5_ERA_1975_2021_EPSG3413_4500M_MM.nc,0.00024643334603991466,1.4293554908913473,0.6818261117674658,1.8165229899714013,2.5800083,3.3414173,0.7325434,0.016771698,6.485904,40.161865,-542.7224,137.56369,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
150,387009.5705018998,seasonal_calving_id_6_1975_2025.nc,8.497494985793023e-05,MAR3.9_UKESM1-CM6_ssp585_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5-1975_2023.nc,0.0002469846793079086,1.2018548108705351,0.38919433864079966,2.6357603080799974,3.073563,3.318411,0.6100877,0.023634003,6.793201,41.82606,-445.82574,338.18036,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
151,585234.8132597558,seasonal_calving_id_3_1975_2025.nc,0.00012155542952799687,MAR3.9_ACCESS1-3_rcp85_ocean_1960-2100_v4.nc,DMI-HIRHAM5_ERA_1975_2021_EPSG3413_4500M_MM.nc,0.00026230817616819765,1.5467958654737233,0.6989654607041325,1.4500614446298672,2.196059,3.300628,0.65336806,0.015300184,7.9651484,41.02843,-463.24786,161.12543,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
152,621848.8382760341,seasonal_calving_id_4_1975_2025.nc,0.00011964256778609772,MAR3.9_CNRM-CM6_ssp126_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5-1975_2023.nc,0.0003542262904851259,1.5422954510324025,0.41317349418728205,2.799116355690698,3.0718017,3.336831,0.7585292,0.020534227,9.917445,41.054886,-206.84215,71.83405,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
153,524456.4477586637,seasonal_calving_id_0_1975_2025.nc,0.0001492431064963893,MAR3.9_CNRM-CM6_ssp585_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5-1975_2023.nc,0.00031583592784432577,1.2155804809871964,0.624501837613155,2.6638825689634285,2.4703553,3.3094816,0.8461085,0.015159968,9.136873,42.87353,-374.3404,185.05537,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
154,504133.0144558225,seasonal_calving_id_6_1975_2025.nc,0.00012814433567237576,MAR3.9_CNRM-ESM2_ssp585_ocean_1960-2100_v4.nc,DMI-HIRHAM5_ERA_1975_2021_EPSG3413_4500M_MM.nc,0.00028510535923326023,1.6211759846866416,0.5252513273813166,1.5906240679364685,2.6629217,3.3099587,0.61750734,0.018249234,9.745724,42.679546,-388.4297,174.88138,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
155,460060.1530119353,seasonal_calving_id_5_1975_2025.nc,9.126326613205102e-05,MAR3.9_IPSL-CM5-MR_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5-1975_2023.nc,0.0002566926419189051,1.1878982444887705,0.5642674871821747,2.153284628803097,2.8156867,3.274765,0.77204674,0.017782422,8.195245,43.299324,-338.91544,219.52919,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
156,427870.18076699355,seasonal_calving_id_0_1975_2025.nc,0.00010045895066337245,MAR3.9_MIROC-ESM-CHEM_rcp26_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5-1975_2023.nc,0.00031313409799693973,1.2550558533260159,0.43740041173177513,1.7246623953988887,2.2660024,3.367958,0.93070084,0.020042416,5.5313344,43.29742,-364.8909,170.66559,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
157,522033.79387280444,seasonal_calving_id_5_1975_2025.nc,8.658489492448395e-05,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5-1975_2023.nc,0.0002614622720411151,1.1980974250260903,0.5751438214876137,1.2202900055235928,2.6413615,3.2818482,0.6459314,0.022994367,6.559016,41.45416,-308.50208,309.409,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
158,431236.3668660765,seasonal_calving_id_1_1975_2025.nc,9.387523254179511e-05,MAR3.9_NorESM1-M_rcp85_ocean_1960-2100_v4.nc,DMI-HIRHAM5_ERA_1975_2021_EPSG3413_4500M_MM.nc,0.0002920896106961663,1.4974406525780795,0.46690670273341894,2.3720577971446883,2.6696696,3.264147,0.62111443,0.019503333,5.471896,40.810383,-496.32773,301.33334,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
159,528393.6631409156,seasonal_calving_id_2_1975_2025.nc,0.0001259109452122654,MAR3.9_MIROC-ESM-CHEM_rcp85_ocean_1960-2100_v4.nc,DMI-HIRHAM5_ERA_1975_2021_EPSG3413_4500M_MM.nc,0.0002560457001483625,1.19459946638932,0.31153525964525897,1.407612653990137,2.5672233,3.3076742,0.7214174,0.018751847,8.969371,40.51457,-279.95743,81.36887,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
160,350463.37423466716,seasonal_calving_id_5_1975_2025.nc,0.00011086374903389703,MAR3.9_MIROC-ESM-CHEM_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5-1975_2023.nc,0.0003352562970925138,1.2486785949827568,0.5723453342488596,2.0393992038681925,2.4045792,3.351704,0.7720812,0.017385071,8.507246,42.01991,-313.27515,222.34642,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
161,493253.7521479509,seasonal_calving_id_4_1975_2025.nc,8.037423288711298e-05,MAR3.9_UKESM1-CM6_ssp585_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5-1975_2023.nc,0.0002441796420058834,1.6336641251184911,0.40691901889887133,1.8902673645676016,2.9243555,3.337671,0.67647874,0.021862209,6.826463,44.33547,-468.12057,473.9691,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
162,384972.8289461896,seasonal_calving_id_6_1975_2025.nc,0.00010387222321104424,MAR3.9_HadGEM2-ES_rcp85_ocean_1960-2100_v4.nc,DMI-HIRHAM5_ERA_1975_2021_EPSG3413_4500M_MM.nc,0.0002820498227100856,1.4873663802825856,0.6110066679372951,2.473379832072799,2.543554,3.2817214,0.72125816,0.02036613,5.891338,41.246483,-335.7783,130.83073,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
