id,calving.vonmises_calving.sigma_max,ocean.th.gamma_T,ocean_file,climate_file,frontal_melt.routing.parameter_a,frontal_melt.routing.parameter_b,frontal_melt.routing.power_alpha,frontal_melt.routing.power_beta,prescribed_retreat_file,stress_balance.sia.enhancement_factor,stress_balance.ssa.Glen_exponent,basal_resistance.pseudo_plastic.q,basal_yield_stress.mohr_coulomb.till_effective_fraction_overburden,basal_yield_stress.mohr_coulomb.topg_to_phi.phi_min,basal_yield_stress.mohr_coulomb.topg_to_phi.phi_max,basal_yield_stress.mohr_coulomb.topg_to_phi.topg_min,basal_yield_stress.mohr_coulomb.topg_to_phi.topg_max
391,616742.7839256342,7.790304248869067e-05,MAR3.9_CNRM-ESM2_ssp585_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.0003553497071027231,1.4293558537754871,0.6739732434918486,1.1643315985068743,,2.3107986,3.3092144,0.77696276,0.015642747,7.1520705,40.988445,-387.35995,90.051346
392,473688.878596963,9.760749890108283e-05,MAR3.9_MIROC-ESM-CHEM_rcp26_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00033391616294501443,1.289257940995052,0.710017580668719,1.6531258812247749,,2.445456,3.3197105,0.82337487,0.017500361,7.622748,43.807365,-509.0858,733.3967
393,513627.05761355825,0.00014119071447287807,MAR3.9_IPSL-CM5-MR_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.0003319957334264963,1.6472511690586096,0.3044935451280648,1.131710858151779,pism_g450m_frontretreat_calfin_1972_2019.nc,2.3413737,3.2653375,0.8217124,0.018631907,6.21159,42.810524,-232.89754,47.308544
394,488230.83757043583,9.877335040217185e-05,MAR3.9_NorESM1-M_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.0002539625768705686,1.453961059499018,0.393139380369185,1.4130630067412464,,2.7392585,3.2760818,0.65840364,0.025949387,8.625544,41.77031,-284.1093,367.20847
395,718328.4188719314,0.0001343348034250993,MAR3.9_NorESM1-M_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0002477563544253428,1.050107930512303,0.8231767629317599,1.325878355390941,pism_g450m_frontretreat_calfin_1972_2019.nc,2.3723862,3.2778814,0.8054994,0.016321706,5.454971,41.99109,-460.40237,162.10104
396,466347.45534185215,0.00010376954029197232,MAR3.9_MIROC-ESM-CHEM_rcp26_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.0002582752719981261,1.3299013697841882,0.7487468736908138,1.6281359971792422,pism_g450m_frontretreat_calfin_1972_2019.nc,2.753335,3.3618104,0.7376621,0.014310845,8.870322,43.48337,-377.95087,134.42064
397,314193.15667321504,0.00014279868580796692,MAR3.9_IPSL-CM5-MR_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.0002825463791898001,1.1731438844884485,0.5560637317888677,1.2966315182744501,,2.164054,3.3210397,0.76066834,0.025375599,5.8057604,42.485798,-402.98102,770.00037
398,351173.5148262431,0.00011237206616488337,MAR3.9_UKESM1-CM6_ssp585_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00024102446367359277,1.1993191454108192,0.5526099651179573,1.4538745594296452,pism_g450m_frontretreat_calfin_1972_2019.nc,2.7824712,3.2836826,0.7865604,0.019242289,7.3806615,41.693985,-309.4102,155.99771
399,317071.3200067198,0.00014580935081966647,MAR3.9_ACCESS1-3_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.00032897612574021807,1.18934127738057,0.38803133395913936,1.6826468083556831,pism_g450m_frontretreat_calfin_1972_2019.nc,2.6680424,3.3088498,0.6023897,0.01693496,9.094575,42.200333,-427.42416,217.47054
400,327314.8109411926,0.0001447569072452492,MAR3.9_ACCESS1-3_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0002961177722050449,1.141617874634381,0.7541057986722183,1.256910897824898,,2.1406505,3.3386796,0.8694437,0.011734885,8.008592,43.847626,-490.08615,250.79318
401,619259.2222513962,0.00012628372908858148,MAR3.9_HadGEM2-ES_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0003207450730495421,1.117997265646736,0.33810720986536874,1.6141899159662652,pism_g450m_frontretreat_calfin_1972_2019.nc,2.0379918,3.2973588,0.6822708,0.016704025,8.328596,43.601482,-450.8123,456.6352
402,318375.1448127494,0.0001256639653020286,MAR3.9_CNRM-CM6_ssp126_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00026960745091348244,1.3856953711026438,0.5982193653526934,1.150725390417669,pism_g450m_frontretreat_calfin_1972_2019.nc,2.5085027,3.2719798,0.6456648,0.017090438,10.317688,41.785538,-309.01944,105.38329
403,785374.7433977637,9.787192078954877e-05,MAR3.9_IPSL-CM5-MR_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.00030150910252630064,1.1317709631862032,0.600005707395848,1.7764925330508137,pism_g450m_frontretreat_calfin_1972_2019.nc,2.9771752,3.3227808,0.57745427,0.017612888,7.9220014,43.344532,-491.3533,121.15997
404,662944.9790807002,0.0001002844322457529,MAR3.9_HadGEM2-ES_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.0002442537683354641,1.4489551360872195,0.7707173628007695,1.3972057369394864,,2.5025136,3.245649,0.8324935,0.019213973,6.222132,40.47659,-417.0892,364.90768
405,682983.6827958282,7.606623785385366e-05,MAR3.9_NorESM1-M_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.00030032776269102993,1.1720067693221334,0.4078190375133653,1.57728317052118,,2.7905536,3.3375068,0.8238329,0.017349053,8.507687,43.795532,-234.4042,184.73781
406,778065.8188377086,0.00011140366334808685,MAR3.9_HadGEM2-ES_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.0002670994444911945,1.3201585784939116,0.5780554469779714,1.1557309813642673,,2.3262086,3.3139117,0.8346129,0.014351393,5.7268953,44.391705,-472.67188,388.17966
407,369962.91220614256,0.00014371087073253628,MAR3.9_IPSL-CM5-MR_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0002822204821644064,1.0802875036624249,0.6575885874270094,1.4723408950414782,pism_g450m_frontretreat_calfin_1972_2019.nc,2.3162246,3.2642033,0.63953036,0.014934949,7.2607236,42.167233,-326.41406,111.79742
408,301140.9561426105,0.0001374914026251106,MAR3.9_NorESM1-M_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0003277839492538261,1.5885876522888278,0.5705142863785324,1.7198029455890826,pism_g450m_frontretreat_calfin_1972_2019.nc,2.6429777,3.2858377,0.56698275,0.025619548,6.196586,41.32212,-726.53845,768.74695
409,755101.5574842296,0.00011986320752273161,MAR3.9_CNRM-ESM2_ssp585_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0003386007859745687,1.5694538441169648,0.3009661569102007,1.3392260015256474,pism_g450m_frontretreat_calfin_1972_2019.nc,2.1183267,3.2790308,0.7190853,0.0201864,5.657227,42.034107,-372.94623,383.42203
410,396082.13708386564,9.945047368801388e-05,MAR3.9_ACCESS1-3_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.00035745422668418417,1.6328053864319527,0.30699624624975985,1.1651045409987462,,2.9237776,3.2890677,0.89687157,0.02145682,6.2839255,40.86009,-333.9646,171.70447
411,388514.37108526746,0.00010314463476004435,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0003229563769426469,1.3434324364440267,0.6722239155592246,1.525749277452802,,2.909019,3.313975,0.8678246,0.026531383,5.4662704,44.109642,-285.46304,120.60222
412,757644.5014755499,0.00012013709458457488,MAR3.9_IPSL-CM5-MR_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00026205414381860157,1.2548050633186536,0.6879100760346872,1.5425128970554094,pism_g450m_frontretreat_calfin_1972_2019.nc,2.117253,3.3164308,0.70534724,0.014670021,6.119263,42.49638,-468.97867,204.35594
413,707360.4944206274,0.00013548438314977198,MAR3.9_CNRM-CM6_ssp126_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00031887218577495417,1.37535272958996,0.7937588504652671,1.69256519222358,,2.3733332,3.3617282,0.81062454,0.015644511,11.998826,43.591354,-354.4391,114.24244
414,400064.9277065901,0.00014941626446557838,MAR3.9_CNRM-ESM2_ssp585_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0003533878561355913,1.08780902906462,0.8485150874866807,1.3597255139491125,,2.3330579,3.341248,0.8747937,0.017131709,6.5690804,43.587257,-459.0609,216.69878
415,375829.9647160845,9.25155507468848e-05,MAR3.9_HadGEM2-ES_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0003407132286267292,1.6622435577135213,0.7996446102101031,1.733936850263202,pism_g450m_frontretreat_calfin_1972_2019.nc,3.1053011,3.3273735,0.7182443,0.01923431,10.883138,41.57507,-310.5148,420.14517
416,430714.3999169911,9.344650596419532e-05,MAR3.9_ACCESS1-3_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00025169651831036797,1.3164354118711863,0.608971174150435,1.7374048412657073,,3.2127142,3.3381867,0.8401984,0.018133724,10.336477,42.623917,-310.603,118.29123
417,452694.12236539234,8.920359135901522e-05,MAR3.9_IPSL-CM5-MR_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00029399007736989434,1.0474395481579595,0.6583145681202542,1.1035029437893344,pism_g450m_frontretreat_calfin_1972_2019.nc,2.5030563,3.3330297,0.6706115,0.018718243,6.2231236,42.456627,-388.1481,317.24603
418,487200.62589192437,0.00010702984451624713,MAR3.9_NorESM1-M_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.0002545950144016076,1.5563036274905668,0.820849272485048,1.7301524863742537,,2.557405,3.2928176,0.5713051,0.017474147,11.651212,41.89071,-359.50388,218.37953
419,719471.2794122135,0.00010615662030124607,MAR3.9_MIROC-ESM-CHEM_rcp26_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.0003174787043013712,1.306651899330951,0.39149162288874945,1.5109072671614465,pism_g450m_frontretreat_calfin_1972_2019.nc,2.1433167,3.3516614,0.7112524,0.022040764,7.7795844,40.824493,-429.8879,304.71967
420,339233.1458193562,7.979935946877095e-05,MAR3.9_CNRM-ESM2_ssp585_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00032596757801652806,1.5297366924263138,0.36915632987148006,1.332635468597333,pism_g450m_frontretreat_calfin_1972_2019.nc,2.8602262,3.2908063,0.7259663,0.018843194,6.7754655,42.49443,-479.1848,431.83664
421,668837.3755088199,0.00011633214672028418,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.00031655609975146193,1.3902219507834959,0.8457731738762622,1.7873540624482889,pism_g450m_frontretreat_calfin_1972_2019.nc,2.812764,3.285353,0.6376444,0.016967067,7.872421,43.537502,-382.84036,167.32823
422,520312.6664340246,9.604625451538368e-05,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.0002809752211300528,1.2236304439386738,0.8059768035784969,1.299287170345268,pism_g450m_frontretreat_calfin_1972_2019.nc,2.466203,3.2548282,0.62483,0.023355437,8.05574,43.79474,-397.28464,653.1794
423,310807.2521240253,0.0001224892292719663,MAR3.9_NorESM1-M_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.0003387356510771626,1.5365722963661002,0.6601602345605819,1.2078335315820106,,2.5116997,3.3829038,0.62256706,0.017743777,10.160238,43.947052,-513.1799,398.1296
424,770527.4385919713,0.00013810188531478357,MAR3.9_CNRM-CM6_ssp126_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.000246394465811059,1.1037223866741859,0.4598375110663666,1.4249909254941309,pism_g450m_frontretreat_calfin_1972_2019.nc,2.3575506,3.3572042,0.82077,0.021955637,5.2386713,43.31711,-392.41522,674.486
425,366537.1635410733,0.00013156276611695037,MAR3.9_UKESM1-CM6_ssp585_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00024541007593054847,1.2850495448717152,0.6783185619689246,1.7178441492499987,pism_g450m_frontretreat_calfin_1972_2019.nc,2.9110675,3.3644023,0.8033162,0.018407123,9.658637,43.990696,-279.3223,274.19086
426,419530.0093688562,0.00012190712683575336,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.0002664332008922009,1.027154696291004,0.5911537473401093,1.670764081694498,pism_g450m_frontretreat_calfin_1972_2019.nc,2.471777,3.3004692,0.8441425,0.020218626,5.549936,40.479187,-375.42352,319.4195
427,648035.5916461521,7.949786377394156e-05,MAR3.9_CNRM-ESM2_ssp585_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.0002991254142706729,1.312075813648717,0.31507095120912204,1.2491469408936293,pism_g450m_frontretreat_calfin_1972_2019.nc,2.442684,3.2255604,0.7416052,0.021778058,7.265264,42.342308,-333.3512,273.15134
428,708649.4472539092,0.00013075893666015409,MAR3.9_ACCESS1-3_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.00035228055248203436,1.1709002484021847,0.6413385609300181,1.5855062219299016,pism_g450m_frontretreat_calfin_1972_2019.nc,1.9002163,3.4051807,0.6677358,0.016955275,8.356879,42.22319,-396.3008,300.4933
429,317850.8424199345,0.00012460918103969541,MAR3.9_ACCESS1-3_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.0002715779261578344,1.3667540316437083,0.4481655904360674,1.673717987816206,pism_g450m_frontretreat_calfin_1972_2019.nc,2.4008555,3.3392231,0.92938185,0.021936923,5.58083,44.2165,-272.12906,303.44495
430,442306.92411262996,8.656335228174578e-05,MAR3.9_HadGEM2-ES_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00035920175819850286,1.6519952493648105,0.4094323889724138,1.7943579589477245,pism_g450m_frontretreat_calfin_1972_2019.nc,2.135388,3.2673597,0.560908,0.018783418,8.718607,43.510605,-409.67978,296.0922
431,657838.0964851973,0.00012954875442397484,MAR3.9_MIROC-ESM-CHEM_rcp26_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.00028880661378670924,1.4393695324341895,0.6862985486277364,1.7024134174726298,,2.960909,3.2650719,0.63350284,0.021440646,8.196451,43.21602,-384.65518,248.33003
432,321144.0832675446,0.00014196847210725657,MAR3.9_UKESM1-CM6_ssp585_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00032801544894943906,1.3825277746764177,0.49163206501533685,1.3146438925536164,pism_g450m_frontretreat_calfin_1972_2019.nc,2.349279,3.338278,0.85960454,0.014708773,9.059965,44.504704,-326.58957,291.33258
433,471885.61884920666,0.00013287602620794752,MAR3.9_HadGEM2-ES_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0003153030558717196,1.111427033728903,0.4585455063531194,1.379899738936681,pism_g450m_frontretreat_calfin_1972_2019.nc,2.8780744,3.3323865,0.67171973,0.020497797,8.122599,42.40993,-300.24548,133.9329
434,360023.3101275381,8.428657107156798e-05,MAR3.9_HadGEM2-ES_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.00033570911557420245,1.6647732852645811,0.34170998256218377,1.3468723521777197,,2.6791508,3.3816488,0.8252482,0.016837122,6.977385,44.705757,-274.61642,238.93088
435,748784.301617956,0.00010380260635992547,MAR3.9_IPSL-CM5-MR_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.000253130312291866,1.5391112143161005,0.7947723447362909,1.5714706919934271,pism_g450m_frontretreat_calfin_1972_2019.nc,2.8017273,3.2764113,0.7224798,0.013717911,8.177888,43.905163,-449.78577,103.61684
436,559180.9123080276,0.0001010989020931577,MAR3.9_MIROC-ESM-CHEM_rcp26_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.0002761539986791481,1.2192103145139181,0.3130369554607097,1.5796901388483446,,3.2068489,3.3035128,0.81649023,0.023872653,6.1619787,44.805122,-282.17984,404.67712
437,357026.6089224974,0.00014431439986254123,MAR3.9_IPSL-CM5-MR_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.00028443505715038944,1.463621789126606,0.3832464134372967,1.1842731256819972,pism_g450m_frontretreat_calfin_1972_2019.nc,1.8923658,3.3430724,0.78190386,0.014105812,7.628274,42.80193,-374.82678,177.8956
438,551320.9205847464,9.255087224322035e-05,MAR3.9_CNRM-CM6_ssp126_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.00033936945890346873,1.0645444679908322,0.5993334134973946,1.576644463906263,,2.6557062,3.252924,0.70149624,0.017296884,8.448332,41.05584,-427.62106,219.63235
439,711725.3046089198,8.325366221644788e-05,MAR3.9_NorESM1-M_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.00030283027007392126,1.0078532561996,0.5775390470148125,1.7393535052128313,,3.1145585,3.3206687,0.76329404,0.02345632,6.829299,40.32411,-219.10023,198.69333
440,634317.0575871465,0.00014725940040935694,MAR3.9_HadGEM2-ES_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.00032863541807960135,1.4923925607123023,0.8297449322614461,1.4690867690973959,pism_g450m_frontretreat_calfin_1972_2019.nc,2.7925546,3.293274,0.87854266,0.019884158,6.8097777,43.09273,-340.95032,464.59717
441,463606.50192024955,0.00012627995224407732,MAR3.9_NorESM1-M_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.00032277354983083754,1.071825997333264,0.6184327433543845,1.5045156319874669,pism_g450m_frontretreat_calfin_1972_2019.nc,2.6251202,3.3094552,0.5889665,0.016036676,7.7334547,42.638863,-414.09494,119.45051
442,703487.5167635289,0.00010041516526944683,MAR3.9_NorESM1-M_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.000330837946668873,1.1462713329797427,0.4295298787199094,1.6222797492349543,,3.2926955,3.3492403,0.86777544,0.018421298,7.0121493,43.886833,-370.20337,106.73461
443,704080.5621707793,8.582143274488022e-05,MAR3.9_ACCESS1-3_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0002901561040573247,1.2828296487505926,0.7241661790340573,1.1235531688219664,pism_g450m_frontretreat_calfin_1972_2019.nc,2.8563364,3.324949,0.79144883,0.022180296,8.457945,44.544746,-183.97081,138.40706
444,663507.9329712321,0.0001349995943991743,MAR3.9_CNRM-ESM2_ssp585_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00030204347673029174,1.0212635118626177,0.5291267226751367,1.4179265067281754,,2.748716,3.3617132,0.683289,0.01886292,6.808749,42.32311,-415.77496,165.69275
445,408966.71033817064,0.00011331997188240389,MAR3.9_ACCESS1-3_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.000352599536720174,1.3933085318126754,0.780228964083282,1.3082943561764036,pism_g450m_frontretreat_calfin_1972_2019.nc,2.479344,3.350813,0.8282727,0.01581314,6.70905,44.095768,-342.14572,159.30952
446,481137.3691322548,0.00010802900717302226,MAR3.9_NorESM1-M_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.00026465259041322296,1.2857289750692218,0.8072013818375565,1.7662693033252141,pism_g450m_frontretreat_calfin_1972_2019.nc,2.6003973,3.330286,0.89783424,0.019056423,6.598167,42.368687,-465.10257,344.73892
447,742712.3604424002,0.00011410621096970986,MAR3.9_CNRM-CM6_ssp126_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.0003555380640645789,1.5437794230782178,0.39020811254750987,1.2841546589935016,,2.911264,3.2822542,0.6454713,0.020076126,11.302602,41.765076,-214.68053,129.44263
448,484491.17511976487,0.00010254440029986335,MAR3.9_ACCESS1-3_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.00028653410547754187,1.0256705443626104,0.5877723496895199,1.4322759467296613,,2.7087202,3.3702428,0.77033025,0.022170989,8.593799,44.528988,-393.28336,272.80554
449,330428.76491521363,0.00010949231434227339,MAR3.9_CNRM-CM6_ssp126_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0002995508848941249,1.56828632574542,0.6756909113136851,1.139627042835871,pism_g450m_frontretreat_calfin_1972_2019.nc,2.0971909,3.262064,0.5872607,0.017651003,7.8338346,42.951675,-404.11932,230.8709
450,415840.3286254894,8.970804239213282e-05,MAR3.9_IPSL-CM5-MR_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.00025621709495976525,1.0541733658250314,0.7602836249609419,1.3379364172219388,,2.722232,3.336187,0.6688706,0.016153367,6.6414046,43.038834,-484.08884,142.2739
451,644121.9337680491,7.84133809448977e-05,MAR3.9_IPSL-CM5-MR_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.00028745082122422206,1.3781851724332896,0.4631312719052081,1.753569466778147,pism_g450m_frontretreat_calfin_1972_2019.nc,2.4673827,3.282442,0.71185124,0.018836383,9.321279,43.25161,-372.75027,287.5761
452,732348.0618737463,0.00014323376614962623,MAR3.9_IPSL-CM5-MR_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00024681813774826125,1.1076609669503394,0.3144270757739092,1.3330846012133704,,1.9005619,3.279678,0.6260815,0.014156324,7.520913,43.76267,-353.92725,55.905773
453,746342.5134225506,7.963648985174378e-05,MAR3.9_ACCESS1-3_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.00029751324110104886,1.3771161892748278,0.5336257846371406,1.7773081230152528,pism_g450m_frontretreat_calfin_1972_2019.nc,2.8711524,3.2772295,0.56379664,0.017276024,9.134002,43.54501,-481.01022,198.1573
454,399869.69089924416,9.231259464508321e-05,MAR3.9_HadGEM2-ES_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.00029230820897618723,1.5667530138706505,0.8232878368952012,1.662892081597871,,2.178781,3.2925506,0.8559011,0.014359721,7.431599,42.956913,-421.6069,156.32751
455,697824.5596859707,0.00011074503904976053,MAR3.9_UKESM1-CM6_ssp585_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.0003204382444327152,1.339830029432921,0.6310317501736985,1.6551818624025887,,2.098883,3.3109221,0.7763978,0.011842397,5.1751566,43.464336,-594.7527,307.82086
456,598128.6014730431,0.00014712451135487793,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.0002763130791625356,1.2688811242110467,0.6229721490495489,1.2629783113722055,,2.8913534,3.3152843,0.78380823,0.022428656,5.0649796,42.515644,-362.5999,255.37169
457,540649.9643103121,8.076760274399994e-05,MAR3.9_UKESM1-CM6_ssp585_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0003148571511237973,1.591054181317722,0.727229237538487,1.2117556873634967,,2.6924748,3.3674006,0.87224007,0.022343295,7.561564,42.389416,-426.12274,588.4565
458,474727.65737111086,9.819909666920145e-05,MAR3.9_UKESM1-CM6_ssp585_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00033287834356602957,1.6117508745134423,0.49610207184270894,1.290207932169029,pism_g450m_frontretreat_calfin_1972_2019.nc,2.8895497,3.3995097,0.8254892,0.017297471,14.198145,41.256165,-181.58926,195.0045
459,690719.1471726699,0.00010031973019143669,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.0003103360212582286,1.4785931388106688,0.6682811239866402,1.758448234351432,,2.0836837,3.359373,0.75497043,0.019924343,5.8108754,40.294888,-403.92953,91.24165
460,354253.9561740662,0.00012806162640957079,MAR3.9_MIROC-ESM-CHEM_rcp26_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0002771823665860857,1.3695738937555155,0.6537269970654873,1.1561436262371223,pism_g450m_frontretreat_calfin_1972_2019.nc,2.6145024,3.3075273,0.8343302,0.018545222,7.247317,42.158684,-285.88046,51.89814
461,440622.10870356264,8.764578582793947e-05,MAR3.9_UKESM1-CM6_ssp585_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00033149770356677026,1.0108279483374678,0.561704490006623,1.2898428039740288,,2.9820538,3.340998,0.67857933,0.020519065,7.9268346,40.95729,-351.01178,23.473726
462,654333.6687622451,0.00010171447327514719,MAR3.9_HadGEM2-ES_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.00025980375343807226,1.637433960309109,0.3275823533260211,1.1186323060960628,pism_g450m_frontretreat_calfin_1972_2019.nc,2.9617014,3.313189,0.810072,0.01932777,7.841377,42.65245,-383.32602,303.12366
463,526900.6886724222,7.84820552016575e-05,MAR3.9_UKESM1-CM6_ssp585_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.00034133910175909883,1.364469541681785,0.8449475959902397,1.2758412262844414,pism_g450m_frontretreat_calfin_1972_2019.nc,2.9364827,3.2579305,0.57864904,0.019737309,7.8987164,44.212383,-407.08694,249.43452
464,632939.6234347152,0.00011356370223215964,MAR3.9_CNRM-ESM2_ssp585_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00032992157796480785,1.6263801688579245,0.6466368604509904,1.7786649073267933,,2.50794,3.3418612,0.80708766,0.01702262,5.1776557,42.933895,-494.08798,346.83038
465,731434.8121758786,0.00011194656136569685,MAR3.9_ACCESS1-3_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.0002761226720918357,1.5235547336323418,0.6604658451005574,1.1959299240319916,,2.6856518,3.3087583,0.7470367,0.015005617,7.114873,42.543663,-358.4581,225.4889
